AnimalID,SampleID,ADDMI_keep,ADG_keep,FCR,Gender,Management_Group,heterosis,mathet,perANS,perHHS,perARS,perSHS,perDSS,perBMS,perBRS,perBNS,perSGS,perBVS,perCHS,perCAS,perGVS,perLMS,perMAS,perSAS,perSMS,perTAS,perBVSo,perCHSo,perLMSo,perHH,perAN,perSM,perCH,perM2,perM3,perRS,perBV,perBR,perXB,perRO
20183592,Sample422,11.4765625,1.860186717,6.16957555664559,Steer,201802_FES_ME01,0.84375,1,0.0625,0,0.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20183593,Sample509,8.15,0.7095801916,11.4856644766576,Heifer,201802_FEH_HGD1,1,1,0,0,0,0,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
20183594,Sample550,9.221875,0.7907397342,11.6623392010645,Heifer,201802_FEH_HGD1,0.51171875,0.4375,0.375,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20183595,Sample470,9.703125,1.7120644507,5.66749983975939,Steer,201802_FES_MD01,1,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0.5,0,0,0,0,0,0,0,0,0,0.25,0,0.125,0,0,0,0,0,0,0
20183599,Sample423,9.559375,1.6851663652,5.67265950555895,Steer,201802_FES_MD01,0.09375,0.1875,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20183600,Sample551,7.9453125,0.5792025543,13.7176751742788,Heifer,201802_FEH_HGD1,1,0.75,0,0,0.5,0,0,0,0,0,0.125,0,0.3125,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0
20183602,Sample471,9.8828125,1.2309803003,8.02840833244161,Steer,201802_FES_ME01,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0
20183603,Sample510,9.265625,0.7222602538,12.8286513777425,Heifer,201802_FEH_HGD1,0.765625,1,0,0,0,0,0,0,0,0.5,0,0,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20183609,Sample472,11.2984375,1.9021272041,5.93989585746233,Steer,201802_FES_MD01,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0
20183611,Sample424,10.6859375,1.476769497,7.23602263028053,Steer,201802_FES_MD01,0.921875,0.99609375,0,0,0.5,0,0,0,0,0,0,0.1875,0,0,0.21875,0,0,0,0.03125,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0
20183613,Sample552,10.41875,0.7803209274,13.3518782261997,Heifer,201802_FEH_HGD2,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
20183616,Sample553,8.153125,0.5179258862,15.741875849881,Heifer,201802_FEH_HGD2,1,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
20183620,Sample425,11.6484375,1.8569615654,6.27284792374842,Steer,201802_FES_MD01,1,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0
20183622,Sample426,7.903125,1.6208328597,4.87596543511759,Steer,201802_FES_MD01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0
20183625,Sample511,7.8015625,0.69650366,11.201035899797,Heifer,201802_FEH_HGD2,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0.25,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0
20183627,Sample427,9.2390625,1.5108496454,6.11514357376967,Steer,201802_FES_MD01,0.9375,1,0,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0,0
20183628,Sample474,9.3015625,1.1703460611,7.94770265750075,Steer,201802_FES_ME01,0.25,0.5,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.015625,0.875,0,0,0.015625,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20183629,Sample475,8.6171875,1.2543200551,6.87000695314004,Steer,201802_FES_ME01,0.734375,1,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0.25,0.0625,0,0,0.0625,0,0,0.25,0,0
20183630,Sample428,10.33125,1.2712388086,8.12691520279945,Steer,201802_FES_ME01,1,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20183634,Sample476,11.128125,1.8732038257,5.94069094207701,Steer,201802_FES_MD01,0.625,1,0,0,0.625,0,0,0,0,0,0,0,0.0625,0,0,0.25,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183635,Sample477,8.6125,1.0041684557,8.57674820505717,Steer,201802_FES_ME01,0.92578125,0.875,0,0,0,0,0,0,0,0.5,0.125,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0
20183636,Sample478,10.134375,1.0310114686,9.8295463325557,Steer,201802_FES_MD01,1,1,0,0,0.25,0,0,0,0,0,0,0,0.0625,0,0,0.5,0,0,0,0,0,0,0,0.125,0,0,0.0625,0,0,0,0,0,0,0
20183642,Sample512,8.78125,0.5743366698,15.2893772272244,Heifer,201802_FEH_HGD1,1,0,0,0,0.5,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0
20183644,Sample513,7.69375,0.8118522671,9.47678575497815,Heifer,201802_FEH_HGD1,0.984375,0.875,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0
20183645,Sample479,9.796875,1.6052013624,6.10320625778208,Steer,201802_FES_ME01,1,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20183646,Sample480,12.1578125,1.8885996141,6.43747484073999,Steer,201802_FES_MD01,0.09375,0.1875,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20183649,Sample514,8.3515625,0.7631010739,10.9442415764369,Heifer,201802_FEH_HGD1,0.9375,0.875,0.25,0,0,0,0,0,0,0,0,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0
20183655,Sample554,7.8265625,0.3330419875,23.5002275801636,Heifer,201802_FEH_HGD1,1,1,0,0,0,0.21875,0,0,0,0,0,0,0,0,0.1875,0.5,0,0,0,0,0,0,0,0.03125,0.0625,0,0,0,0,0,0,0,0,0
20183657,Sample555,10.0296875,0.9115823062,11.0025034840897,Heifer,201802_FEH_HGD1,0.9921875,0.4375,0.25,0,0.125,0,0,0.5,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20183660,Sample515,9.6,0.626116652,15.3326061035668,Heifer,201802_FEH_HGD2,1,0.5,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.25,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
20183663,Sample481,12.828125,1.6797670839,7.6368474671002,Steer,201802_FES_MD01,0.75,1,0,0.25,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20183675,Sample482,9.878125,1.7802648278,5.5486828957954,Steer,201802_FES_ME01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
20183678,Sample483,10.271875,1.0739749784,9.56435224897228,Steer,201802_FES_MD01,1,0.625,0,0.0625,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.5,0
20183695,Sample429,9.01875,1.4559506461,6.19440639980358,Steer,201802_FES_MD01,1,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.125,0,0,0,0,0,0.5,0
20183715,Sample430,11.8546875,1.5424261198,7.68574089080983,Steer,201802_FES_MD01,0.58984375,0.734375,0.40625,0,0,0,0,0,0,0.375,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0.125,0.03125,0,0.03125,0,0,0,0,0,0,0
20183735,Sample431,11.796875,1.5415266246,7.65272218574953,Steer,201802_FES_MD01,1,1,0,0.25,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.0625,0,0,0,0,0,0,0
20183738,Sample432,9.5953125,1.3864420593,6.92081752398984,Steer,201802_FES_MD01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.4375,0,0,0,0,0.0625,0.25,0,0,0,0,0,0,0,0
20183764,Sample433,7.34375,0.909126076,8.07781252113156,Steer,201802_FES_ME01,1,0.6015625,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0.0625,0,0.0625,0,0,0,0,0,0,0
20183774,Sample484,9.821875,1.4398924594,6.82125594580359,Steer,201802_FES_MD01,1,0.75,0,0,0.0625,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.5,0
20183798,Sample485,11.1796875,1.4773596442,7.56734322877343,Steer,201802_FES_MD01,0.96875,0.5,0,0,0,0,0.375,0,0,0,0,0,0,0,0.375,0,0,0.0625,0,0,0,0,0,0,0.125,0,0,0.0625,0,0,0,0,0,0
20183845,Sample434,10.428125,1.7742797771,5.87738480401575,Steer,201802_FES_MD01,0.978515625,0.9375,0,0.0625,0.25,0,0.375,0,0,0,0,0.125,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0.0625,0.0625,0,0,0,0,0
20184085,Sample435,8.040625,1.4880150172,5.40359129918598,Steer,201802_FES_ME01,0.9375,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0.25,0
20191003,Sample266,6.6890625,0.8490189658,7.87857841749994,Heifer,201901_FEH_HGD1,0.5,1,0,0.125,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20191008,Sample224,7.565625,1.1122401386,6.80215066642264,Heifer,201901_FEH_HGD1,0.5,1,0,0.75,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20191014,Sample270,7.5078125,0.8832495219,8.50021688531412,Heifer,201901_FEH_HGD1,0.734375,1,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
20191021,Sample278,6.890625,0.7611661592,9.0527211656942,Heifer,201901_FEH_HGD1,0.5,1,0,0.0625,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.125,0,0,0,0,0,0,0
20191042,Sample258,5.6875,0.8097297068,7.02394879703332,Heifer,201901_FEH_HGD1,0.53515625,0.6015625,0,0,0,0,0,0,0,0.9375,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0
20191044,Sample274,8.15625,0.7490252723,10.8891519440392,Heifer,201901_FEH_HGD2,0.6015625,0.734375,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0
20191055,Sample271,6.3125,0.7522291174,8.3917251459482,Heifer,201901_FEH_HGD2,0.75,0.984375,0,0,0,0.03125,0.625,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.1875,0,0,0,0.0625,0,0,0,0.03125,0,0,0,0,0,0
20191083,Sample216,8.3640625,0.8647009447,9.67278057375297,Heifer,201901_FEH_HGD1,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0
20191085,Sample245,6.409375,0.7284532139,8.79860899464692,Heifer,201901_FEH_HGD2,0.484375,0.96875,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.0625,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0
20191087,Sample237,7.7203125,0.9621652867,8.02389423804599,Heifer,201901_FEH_HGD1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0
20191094,Sample239,8.3296875,0.7601544186,10.9578886818037,Heifer,201901_FEH_HGD2,0.46875,0.9375,0,0.0625,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.0625,0,0,0,0,0,0.03125,0,0,0,0
20191095,Sample277,6.5171875,0.9915057634,6.57302028951575,Heifer,201901_FEH_HGD2,0.734375,0.9765625,0,0,0,0.03125,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.625,0.1875,0,0,0,0,0.0625,0,0,0.03125,0,0,0,0,0,0
20191108,Sample264,6.790625,0.9119155048,7.44655065546814,Heifer,201901_FEH_HGD1,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0.015625,0,0,0.875,0.03125,0,0.0625,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0
20191127,Sample272,6.19375,0.9097234002,6.80838813054421,Heifer,201901_FEH_HGD2,0.65625,0.9609375,0,0.65625,0,0,0,0,0,0,0,0,0,0,0,0.015625,0.0625,0.21875,0,0,0,0,0,0.015625,0,0,0.03125,0,0,0,0,0,0,0
20191144,Sample238,8.0296875,0.8004554182,10.0313987730341,Heifer,201901_FEH_HGD2,0.5,1,0,0.0625,0,0,0,0,0,0,0,0,0.09375,0,0.75,0,0,0,0,0,0,0,0,0.0625,0.03125,0,0,0,0,0,0,0,0,0
20191161,Sample226,7.196875,1.1161184775,6.44812817374041,Heifer,201901_FEH_HGD2,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.125,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
20191170,Sample280,6.675,0.7690914603,8.67907179387518,Heifer,201901_FEH_HGD2,1,1,0.5,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0.25,0
20191218,Sample281,7.3921875,1.0921739506,6.76832430945547,Heifer,201901_FEH_HGD1,0.75,0.71875,0.1875,0,0,0.625,0,0,0,0.0625,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0,0,0,0,0,0
20191252,Sample233,6.2859375,0.599624914,10.4831159500487,Heifer,201901_FEH_HGD2,0.75,1,0,0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0.21875,0,0.625,0,0,0,0,0.015625,0.125,0,0,0,0,0,0,0,0
20191562,Sample260,7.525,1.0189913823,7.38475332638738,Heifer,201901_FEH_HGD1,0.96875,0.5625,0.21875,0.5,0,0.125,0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0.015625,0.125,0,0,0,0,0,0,0,0,0
20191570,Sample242,6.9671875,0.7986005604,8.72424569362974,Heifer,201901_FEH_HGD2,0.9921875,0.984375,0.25,0.5,0,0.21875,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0
20191580,Sample253,6.2546875,0.8190039954,7.63694381850387,Heifer,201901_FEH_HGD1,0.484375,0.96875,0.71875,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.1875,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0
20191603,Sample247,7.2328125,1.0439476498,6.92832873505263,Heifer,201901_FEH_HGD2,0.5,1,0.21875,0,0,0,0,0,0,0,0,0,0.6875,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0.0625,0,0,0,0,0,0,0
20191610,Sample262,7.3453125,0.5325127892,13.7936827978065,Heifer,201901_FEH_HGD1,1,0.5,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0.5,0,0.0625,0,0,0,0,0,0,0.0625,0.0625,0,0,0,0,0,0,0
20191626,Sample243,6.56875,0.7643700043,8.59367840580764,Heifer,201901_FEH_HGD1,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.9375,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0
20191631,Sample276,7.6078125,1.1761484183,6.46841196368423,Heifer,201901_FEH_HGD1,1,0.5,0,0,0.25,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.5,0,0,0,0,0,0.125,0,0.0625,0,0,0,0,0,0,0
20191646,Sample255,7.33125,0.8905003293,8.23273137446553,Heifer,201901_FEH_HGD2,0.75,1,0.25,0.0625,0,0,0,0,0,0,0,0,0.5625,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.0625,0,0,0,0,0,0,0
20191648,Sample241,5.4265625,0.866387179,6.26343813889702,Heifer,201901_FEH_HGD1,1,0.625,0,0,0.03125,0,0,0,0,0,0,0,0.5,0.375,0,0.03125,0,0,0,0,0,0,0,0.03125,0.03125,0,0,0,0,0,0,0,0,0
20191670,Sample249,7.5390625,0.8134394222,9.26813023102583,Heifer,201901_FEH_HGD1,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0
20191672,Sample269,7.21875,0.9272602369,7.78503133503664,Heifer,201901_FEH_HGD2,0.9375,0.5,0,0,0,0.109375,0,0.5,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0.015625,0,0.0625,0,0,0,0,0,0,0,0
20191673,Sample257,6.659375,1.0048270143,6.62738452014964,Heifer,201901_FEH_HGD2,0.15625,0.3125,0.875,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125
20191703,Sample282,5.740625,0.9947096085,5.77115667823571,Heifer,201901_FEH_HGD2,0.75,0.5,0.09375,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20191723,Sample248,7.8984375,1.0948719254,7.21402870670411,Heifer,201901_FEH_HGD2,1,1,0,0.03125,0,0,0,0,0,0,0,0,0,0,0.25,0,0.1875,0,0.5,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0
20191735,Sample221,6.5546875,0.8835867687,7.41827258192623,Heifer,201901_FEH_HGD1,0.75,0.96875,0.21875,0,0,0,0,0,0,0,0,0,0,0,0.09375,0.625,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0
20191740,Sample273,7.55625,1.0650255785,7.09490002168995,Heifer,201901_FEH_HGD2,1,0.46875,0,0,0.375,0.09375,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0
20191877,Sample231,8.275,1.2891261158,6.41907715511972,Heifer,201901_FEH_HGD1,0.75,1,0.5,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.0625,0,0,0,0,0,0,0
20191879,Sample230,6.646875,0.6778661852,9.80558574114282,Heifer,201901_FEH_HGD1,0.125,0.25,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0
20191885,Sample232,7.3140625,1.0311322692,7.09323402871931,Heifer,201901_FEH_HGD1,1,1,0.5,0,0,0,0,0,0,0,0,0,0.125,0,0,0.21875,0,0,0,0,0,0,0,0.03125,0,0,0.125,0,0,0,0,0,0,0
20191888,Sample228,7.1609375,0.6790465492,10.5455767479217,Heifer,201901_FEH_HGD2,1,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
20191899,Sample252,7.3359375,0.9545772324,7.68501201474916,Heifer,201901_FEH_HGD2,1,1,0.5,0,0,0,0,0,0,0,0,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
20191906,Sample251,7.140625,0.847164108,8.42885685615,Heifer,201901_FEH_HGD1,1,0.6015625,0,0,0,0,0,0,0,0,0.4375,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0
20191915,Sample229,6.3125,0.9412559815,6.70646468555802,Heifer,201901_FEH_HGD2,0.625,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.6875,0,0,0,0,0,0,0,0.0625,0,0.125,0,0,0,0,0,0,0
20191916,Sample215,6.99375,0.8147884096,8.58351679724237,Heifer,201901_FEH_HGD1,0.5,1,0.1875,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.25,0,0,0,0,0,0,0
20191920,Sample254,7.30625,0.8709400115,8.38892449942289,Heifer,201901_FEH_HGD1,0.6953125,0.765625,0,0,0,0,0,0.875,0,0.0625,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20191925,Sample263,7.1890625,0.706869415,10.1702837149914,Heifer,201901_FEH_HGD2,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0
20191928,Sample268,8.1453125,1.0766605951,7.56534839026357,Heifer,201901_FEH_HGD2,0.25,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20191932,Sample222,8.559375,0.9388952535,9.11643228367859,Heifer,201901_FEH_HGD1,0.96875,0.859375,0.5,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20191954,Sample213,7.20625,0.7588054312,9.49683503003372,Heifer,201901_FEH_HGD2,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0
20191972,Sample244,7.91875,1.0658686956,7.42938603290377,Heifer,201901_FEH_HGD1,1,1,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0
20191979,Sample275,6.7515625,0.741437218,9.10604746577478,Heifer,201901_FEH_HGD2,0.75,0.5,0,0,0.375,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20192002,Sample246,6.5359375,0.8813946641,7.41544936248724,Heifer,201901_FEH_HGD1,0.125,0.25,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20192004,Sample219,7.7578125,0.6308202484,12.2979763564609,Heifer,201901_FEH_HGD1,1,1,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0.125,0
20192006,Sample236,7.671875,0.8370467023,9.16540854759903,Heifer,201901_FEH_HGD1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
20192011,Sample235,7.5640625,1.0511984573,7.19565601287912,Heifer,201901_FEH_HGD1,0.78125,0.875,0.5,0,0,0,0,0,0,0,0,0,0,0.21875,0,0,0,0,0,0,0,0,0,0.28125,0,0,0,0,0,0,0,0,0,0
20192025,Sample267,7.7421875,0.9786903828,7.9107628276165,Heifer,201901_FEH_HGD1,1,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.5,0,0,0,0,0,0,0,0.25,0,0,0.125,0,0,0,0,0,0,0
20192062,Sample250,6.8671875,0.8987628773,7.64071110795088,Heifer,201901_FEH_HGD2,1,0.75,0.25,0.0625,0,0,0,0.125,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20192072,Sample240,8.11875,0.973294433,8.34151488463307,Heifer,201901_FEH_HGD2,1,1,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.125,0,0.0625,0,0,0,0,0,0,0,0
20192078,Sample217,4.984375,0.4826002542,10.3281648872368,Heifer,201901_FEH_HGD1,1,1,0,0,0,0,0,0,0.5,0,0,0,0.125,0,0,0.234375,0,0,0,0,0,0,0,0,0.015625,0,0.125,0,0,0,0,0,0,0
20192094,Sample283,10.915625,1.0167992778,10.7352800482093,Heifer,201901_FEH_HGD1,1,0.125,0.46875,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0
20192119,Sample223,6.2046875,0.7215396533,8.59923286491953,Heifer,201901_FEH_HGD2,0.1875,0.375,0.5,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0
20192124,Sample214,6.9625,1.0108974577,6.88744436635653,Heifer,201901_FEH_HGD1,0.85546875,0.734375,0,0,0,0,0,0,0,0.5,0.375,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0.03125,0,0.03125,0,0,0,0,0,0,0
20192137,Sample261,5.3515625,0.6173303741,8.66887929789943,Heifer,201901_FEH_HGD2,0.9375,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0.25,0,0,0,0.0625,0,0,0,0,0.125,0,0.0625,0,0,0,0,0,0,0,0
20192139,Sample279,4.3921875,0.7368843854,5.96048387918521,Heifer,201901_FEH_HGD2,0.0625,0.125,0,0,0,0,0,0,0,0,0,0,0.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0
20192166,Sample259,6.7109375,0.7975888199,8.4140315568132,Heifer,201901_FEH_HGD2,0.53125,0.734375,0,0,0.5,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20192187,Sample234,6.846875,0.9235505214,7.41364423639857,Heifer,201901_FEH_HGD1,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.1875,0,0,0,0,0,0,0,0.25,0.0625,0,0,0,0,0,0,0,0,0
20192222,Sample227,7.2234375,0.7360412682,9.81390285039999,Heifer,201901_FEH_HGD1,0.96875,1,0,0,0,0.21875,0,0,0,0,0,0,0,0,0.515625,0,0,0,0,0,0,0,0,0.015625,0,0,0.25,0,0,0,0,0,0,0
20192233,Sample225,7.0484375,0.7480135317,9.42287432151276,Heifer,201901_FEH_HGD1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0
